Id_peli;Tipo;imdb_id;Titulo;Titulo original;Popularidad;Rating;Fecha;Duracion;Paises;Idioma;productoras_id;productoras_nombre;productoras_pais;Presupuesto;Ganancia;Generos;Director;Genero_dir;Casting;Genero_cast;Guion;Genero_guion;Montaje;Genero_montaje;DOP;Genero_dop;Resumen
42020.0;movie;tt0090636;El amor brujo;El amor brujo;3.203;6.938;1986-03-23;100;['ES'];es;[47804, 32842];['Emiliano Piedra P.C.', 'Emiliano Piedra'];['', ''];0;0;['Music', 'Drama'];['Carlos Saura'];[2];['Antonio Gades', 'Cristina Hoyos', 'Laura del Sol', 'Juan Antonio Jiménez', 'Emma Penella', 'La Polaca', 'Rocío Jurado', 'Gómez de Jerez', 'Enrique Ortega', 'Diego Pantoja', 'Giovana', 'Candy Román', 'Maria Campano', 'Manolo Sevilla', 'Antonio Solera', 'Manuel Rodríguez', 'Juan Manuel Roldán', 'José Luis Luna', 'José Luis Luna', 'Antonio Quintana', 'José Benitez', 'Carmen Villa', 'Rocío Navarrete', 'María Fernanda', 'Stella Arauzo', 'Yolanda Gaviño', 'María José Gaviño', 'Blanca Navarro', 'Inma Adánez', 'Esperanza Galán', 'Silvia Aguilar', 'Raquel Alarcón', 'José María Castro', 'David de la Rosa', 'Débora Diaz', 'Sara Morales', 'Susana Sánchez'];[2, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1];[];[];['Pedro del Rey'];[2];[];[];In a Gypsy village, the fathers of Candela and José promise their children to each other. Years later, the unfaithful José marries Candela but while defending his lover Lucía in a brawl, he is stabbed to death. Carmelo, who secretly loves Candela since he was a boy, is arrested while helping José and unfairly sent to prison. Four years later he is released and declares his love for Candela. However, the woman is cursed by a bewitched love and every night she goes to the place where José died to dance with his ghost.
186149.0;movie;tt0091531;Half of Heaven;La mitad del cielo;1.41;6.3;1986-10-09;127;['ES'];es;[981, 58374];['TVE', 'Luis Megino'];['ES', ''];0;0;['Drama'];['Manuel Gutiérrez Aragón'];[2];['Ángela Molina', 'Margarita Lozano', 'Fernando Fernán Gómez', 'Antonio Valero', 'Nacho Martínez', 'Santiago Ramos', 'Francisco Merino', 'Enriqueta Carballeira', 'Marisa Porcel', 'Carolina Silva', 'Julia Martínez', 'Mercedes Lezcano', 'Concha Leza', 'Mónica Molina', 'Raúl Fraire', 'Concha Hidalgo', 'Pedro del Río', 'Valentín Paredes', 'Celestino Diaz', 'Santiago Álvarez', 'Paco Catalá', 'José Segura', 'Francisco Torres', 'Ángel Acinas', 'Francisco Maestre', 'Ramón Reparaz', 'Antonio Chamorro', 'Julio Gavilanes', 'Ricardo Moya', 'Mauricio Lapeña', 'Amparo Gómez Ramos', 'Marcelo García Flores', 'Teresa López', 'Alberto Querol', 'Francisco Arenzana', 'Carmen Zorrilla'];[1, 1, 2, 0, 0, 2, 2, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0];[];[];['José Salcedo'];[2];['José Luis Alcaine'];[2];After the civil war, Rosa, a beautiful and hard worker woman falls in love with a sharpener who turns out to be a con man. When she becomes a widow, she emigrates to Madrid with her daughter beginning to work as a nurse in the home of Don Pedro, an influential food manager.
204125.0;movie;tt0092200;Werther;Werther;1.857;6.0;1986-09-19;105;['ES'];es;[74001];['Pilar Miró P.C.'];[''];0;0;['Drama', 'Romance'];['Pilar Miró'];[1];['Eusebio Poncela', 'Mercedes Sampietro', 'Féodor Atkine', 'Vicky Peña', 'Luis Hostalot', 'Emilio Gutiérrez Caba', 'Miguel Arribas'];[2, 1, 2, 1, 2, 2, 2];[];[];[];[];[];[];This adaptation of Geothe's The Sorrows of Young Werther offers a chilly and remote view of love and its passions. The setting is changed to Spain, and Werther (Eusebio Poncela) has taken a job tutoring the son of an estranged husband and wife. The boy's mother is a surgeon and therefore a rather uncommon woman for her society. She and Werther gradually become romantically involved, and his feelings for her begin to run much deeper than is apparent on the surface.
120162.0;movie;tt0090969;Dragon Rapide;Dragon Rapide;2.542;6.0;1986-07-10;100;['ES'];es;[];[];[];0;0;['War'];['Jaime Camino'];[2];['Juan Diego', 'Vicky Peña', 'Manuel de Blas', 'Pedro Díez del Corral', 'Santiago Ramos', 'Francisco Casares', 'Eduardo MacGregor', 'Saturno Cerra', 'José Luis Pellicena'];[2, 1, 2, 2, 2, 0, 2, 2, 0];[];[];[];[];['Juan Amorós'];[2];The two weeks leading up to the Spanish Civil War in 1936 are dramatized from many different locations in Spain, Morocco and London.
156453.0;movie;tt0090259;Voyage to Nowhere;El viaje a ninguna parte;2.289;7.278;1986-10-15;134;['ES'];es;[108094, 981];['Ganesh Producciones Cinematográficas', 'TVE'];['', 'ES'];0;0;['Drama', 'Comedy'];['Fernando Fernán Gómez'];[2];['José Sacristán', 'Laura del Sol', 'Juan Diego', 'María Luisa Ponte', 'Gabino Diego', 'Nuria Gallardo', 'Fernando Fernán Gómez', 'Queta Claver', 'Emma Cohen', 'Agustín González', 'Carlos Lemos', 'Miguel Rellán', 'Simón Andreu'];[2, 1, 2, 1, 2, 0, 2, 1, 1, 2, 2, 2, 2];[];[];['Pablo G. del Amo'];[2];[];[];The Iniesta-Galván family is a theatre company that goes from town to town offering its performances. Over the years, its members will have to adapt to changes and make decisions, like that of whether or not to continue performing. One day, unexpectedly, a son that he has fathered on his travels presents himself to Carlos Galván.
115484.0;movie;tt0089521;Lulú de noche;Lulú de noche;1.889;3.7;1986-02-20;94;['ES'];es;[38780, 11424, 981];['Kaplan', 'Fernando Trueba PC', 'TVE'];['ES', 'ES', 'ES'];0;0;['Comedy', 'Drama', 'Thriller'];['Emilio Martínez Lázaro'];[2];['Imanol Arias', 'Amparo Muñoz', 'Antonio Resines', 'Assumpta Serna', 'Patricia Adriani', 'Asunción Balaguer', 'El Gran Wyoming', 'Chus Lampreave', 'Fernando Vivanco', 'Pilar Marco', 'Bárbara Tardón', 'Yelena Samarina', 'Luis Hostalot', 'Ricardo Palacios', 'Estanis González', 'Margarita Calahorra', 'Fernando Sotuela', 'Mercedes Camins', 'Concha Gómez Conde', 'Ángel Muñoz Alonso', 'Jesús Fernández', 'Fernando Salas', 'Antonio Chamorro', 'Mapi Galán', 'José Luis Baringo', 'Florindo Tomás', 'José Ramón Pardo', 'Santos Salazar', 'Julio Pérez Perucha', 'Emilio Fuentes', 'Francisco Llinás', 'Laura Bayonas', 'Ángeles Caso', 'Rosa María Mateo', 'Pope John Paul II'];[2, 1, 2, 1, 1, 1, 2, 1, 2, 0, 0, 1, 2, 2, 2, 1, 0, 0, 1, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 1, 0, 1, 2];[];[];['Nieves Martín'];[0];['Juan Amorós'];[2];German, a young theater director, tries to organize a theater play about Lulu, a prostitute that was killed in London by Jack the ripper. While looking for the protagonist, Rufo appears, an introvert jazz musician. He could play Jack the ripper.
366787.0;movie;tt0090696;Banter;Banter;2.288;4.7;1986-08-25;105;['US', 'CH'];en;[84692, 135193];['Banter AG', 'Tesauro'];['', ''];0;0;['Drama', 'Thriller'];['Hervé Hachuel'];[0];['Lola Bayo', 'Tony Curtis', 'José Luis Gómez', 'Gregg Henry', 'Irene Miracle', 'Scott Paulin', 'Patty Shepard', 'Fernando Telletxea', 'Kate Vernon', 'José Yepes', 'José Maria Bastos', 'Mariano Vidal Molina', 'Silvia Numidia Vazquez', 'Josefa Sarsa', 'Alfredo Belinchón', 'Edison Tabaré', 'Javier Pimentel', 'Miguel Gil', 'Óscar García de Tejada', 'Margarita Calahorra', 'Douglas Tantallon', 'Hervé Hachuel', 'Lope Gómez Molero'];[1, 2, 2, 2, 1, 2, 1, 0, 1, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0];[];[];['Eduardo Biurrun'];[2];[];[];An alcoholic partier becomes a paranoid maniac when a manuscript that predicts real-life horrors takes possession of his mind.
112803.0;movie;tt0090561;27 Horas;27 Horas;2.492;6.7;1986-09-23;81;['ES'];es;[];[];[];0;0;['Drama'];['Montxo Armendáriz'];[2];['Antonio Banderas', 'Martxelo Rubio', 'Maribel Verdú', 'Jon San Sebastián', 'André Falcon'];[2, 2, 1, 0, 2];[];[];[];[];[];[];Drama on juvenile delinquency, unemployment and drugs. Jon, a boy of twenty, gets up at seven o'clock and from that moment we can see how he lives the friendship, love, family relationships and his dark passion for drugs.
144319.0;movie;tt0089541;Mambrú se fue a la guerra;Mambrú se fue a la guerra;1.577;5.667;1986-05-16;99;['ES'];es;[108524, 29258];['Altaïr', 'Ministerio de Cultura España'];['', 'ES'];0;0;['Drama', 'Comedy'];['Fernando Fernán Gómez'];[2];['Fernando Fernán Gómez', 'María Asquerino', 'Agustín González', 'Emma Cohen', 'Nuria Gallardo', 'Jorge Sanz', 'Carlos Cabezas', 'Francisco Vidal', 'Alfonso del Real', 'José Segura'];[2, 1, 2, 1, 0, 2, 0, 2, 2, 0];['Pedro Beltrán'];[2];['Pablo G. del Amo'];[2];['José Luis Alcaine'];[2];The news of the death of Franco has a special resonance in the family of Florentina. Fiorentina communicates to the rest of the family a story far more important than the general's death: her husband Emiliano (Fernando Fernan-Gomez), who had been left for dead in the civil war, is alive. During the Franco dictatorship has remained hidden beneath the pylon is in the courtyard of the house.
104089.0;movie;tt0090679;Year of Enlightment;El año de las luces;3.741;6.1;1986-12-05;105;['ES'];es;[81312];['Iberoamericana Films Producción'];[''];0;0;['Drama', 'War'];['Fernando Trueba'];[2];"['Jorge Sanz', 'Verónica Forqué', 'Maribel Verdú', 'Rafaela Aparicio', 'Santiago Ramos', 'Chus Lampreave', 'José «Saza» Sazatornil', 'Manuel Alexandre', 'Violeta Cela', 'Diana Peñalver', 'Lucas Martín', 'Juan de Pablos', 'Pedro Reyes', 'Pilar Marco', 'José María Cañete', 'Gabriel Latorre', 'António Sequeira Lopes', 'María Jesús Hoyos', 'Sonia Tarin', 'Mercedes Jiménez', 'Carmen Velasco', 'Paloma Recio', 'Isabel Ordaz', 'Pilar Ordóñez', 'Mónica Martín', 'Bárbara Tardón', ""Sot'so"", 'José Antonio Díaz', 'Herlinda Cembreros', 'Javier Lozano', 'Joaquín Chaves', 'Carlos Lucas', 'Ismael Martín', 'Marcelo García Flores', 'Rosa Pascual', 'Asunción Nogales', 'Casimira Encinas', 'Carmen Espada', 'Rafael Serna', 'Jesús Fernández', 'Manuel Huete']";[2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 0, 2, 0, 2, 2, 2, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 2, 0];[];[];['Carmen Frías'];[1];['Juan Amorós'];[2];April, 1940. Manolo, 16 years old, and Jesus, who is just 8, are taken by their older brother Pepe, a lieutenant in the Army, to a sanatorium for children suffering from tuberculosis, situated on the border with Portugal. Once in the sanatorium, Manolo, surrounded by boys all much younger than he is, feels a bit like the cock of the walk since the only other man around is the handyman Emilio who looks after the gardens and does whatever needs to be done about the place. His wife, Rafaela, is the cook. Manolo meets Irene, a falangist who runs the sanatorium, and the school teacher, Miss Transito, a crabby spinster. He has his first sexual experience, albeit as a voyeur, with his nurse Vicenta. When she has to leave, her place is taken by a girl from the village, Maria Jesus, with whom Manolo falls hopelessly in love. A relationship grows up between them which will mark them both for ever.
189306.0;movie;tt0091181;Hay que deshacer la casa;Hay que deshacer la casa;0.591;6.2;1986-10-03;95;['ES'];es;[4808, 52105, 18522];['Incine', 'Jet Films', 'Lince Films S.A.'];['ES', 'ES', ''];0;0;['Comedy'];['José Luis García Sánchez'];[2];['Amparo Rivelles', 'Amparo Soler Leal', 'Joaquín Kremel', 'Josep Maria Pou', 'Luis Merlo', 'Guillermo Montesinos', 'Paco Valladares', 'Luis Ciges', 'Antonio Gamero', 'Félix Rotaeta', 'Carlos Tristancho', 'Agustín González', 'Manuel Huete', 'José Luis López Vázquez', 'Blanca Patiño', 'Conchita Goyanes', 'Alejandra Grepi', 'Miguel Romero', 'Gabriel Latorre'];[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 0, 1, 1, 0, 2];[];[];['Pablo G. del Amo'];[2];['José Luis Alcaine'];[2];Ana is a middle aged woman who many years ago decided to start a new life in Paris. Now she must return to her hometown after the death of her parents, since they have left her an inheritance. There she meets Laura, her only sister, with whom she has to share the money received and, especially, an old house located in the center of Guadalajara. Now, the two women will have to leave the differences and problems behind that have arisen in the past to catch up and recover the fraternal relationship. Written by lament
115687.0;movie;tt0092093;Tiempo de silencio;Tiempo de silencio;1.777;5.0;1986-03-13;111;['ES'];es;[];[];[];0;0;['Drama'];['Vicente Aranda'];[2];['Imanol Arias', 'Victoria Abril', 'Charo López', 'Francisco Rabal', 'Joaquín Hinojosa', 'Juan Echanove'];[2, 1, 1, 2, 2, 2];['Vicente Aranda', 'Antonio Rabinad'];[2, 0];[];[];[];[];Pedro Martín, a young and ambitious doctor, is studying the effect of cancerous cells on mice, but he has run out of mice in his laboratory, since they do not breed there, and he has no funds to purchase more of these expensive laboratory animals from the United States. Nevertheless, his assistant, Amador, informs him that he gave some of the mice to an old trapper, nicknamed “el Muecas”, who lives in precarious conditions in a shanty town outside Madrid, and that this poor man has successfully bred them with the help of the natural heat of his daughters. The incredulous scientist goes to the shanty town to obtain the mice. There, Pedro meets Muecas, Muecas's wife Ricarda and their two daughters Florita and Conchi. With the warmth of the women’s breasts, as the flirtatious Florita shows Pedro, the mice are able to reproduce.
99766.0;movie;tt0090949;El disputado voto del señor Cayo;El disputado voto del señor Cayo;1.109;5.3;1986-11-03;94;['ES'];es;[];[];[];0;0;[];['Antonio Giménez-Rico'];[2];['Francisco Rabal', 'Iñaki Miramón', 'Juan Luis Galiardo', 'Lydia Bosch', 'Eusebio Lázaro'];[2, 2, 2, 1, 2];[];[];[];[];[];[];Based on Miguel Delibes novel. Rafael Corral, socialist member, decide to attend to the funeral of a friend although they had recomended him not to go for politic reasons. He finds there some friends and talking with them makes him to change his mind.
301284.0;movie;tt0090694;Bandera negra;Bandera negra;0.603;4.2;1986-09-11;90;['ES'];es;[37543, 31123];['Altube Films', 'EiTB'];['', 'ES'];0;0;['Drama'];['Pedro Olea'];[2];['Alfredo Landa', 'Imanol Arias', 'Virginia Mataix', 'Carlos Lucena', 'José Manuel Gorospe', 'Juan Jesús Valverde', 'Alito Rodgers', 'Luis Hostalot', 'Ramón Barea', 'Iñaki Santolaya', 'Raquel Rodrigo', 'Eskarne Aroma', 'Carlos Silva', 'Patxi Ugalde', 'Carlos Sánchez', 'Álvaro Gurrea', 'Nati Ortíz de Zárate', 'Jesús María Zabala'];[2, 2, 1, 2, 0, 2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 0, 0, 0];[];[];[];[];['Carlos Suárez'];[2];
107786.0;movie;tt0089933;Romanza final (Gayarre);Romanza final (Gayarre);1.901;5.7;1986-04-29;126;['ES'];es;[28463];['Producciones Cinematográficas Orfeo'];[''];0;0;['Drama'];['José María Forqué'];[2];['José Carreras', 'Sydne Rome', 'Antonio Ferrandis', 'Mario Pardo', 'Susana Campos', 'Montserrat Caballé', 'Alexandra Delli Colli', 'Carlos Mendy', 'Alberto Closas Jr', 'Aitana Sánchez-Gijón', 'Walter Vidarte', 'Gabriel Llopart', 'Alejandro Ulloa', 'Manuel Collado', 'Hugo Blanco', 'Jesús Puente', 'Carlos Ballesteros', 'Gérard Tichy', 'Carlos Manuel Díaz', 'Verónica Forqué', 'Julio Gavilanes', 'Aitor Merino', 'Rubén Tobías', 'Rudy Carrié', 'María Jesús Sirvent', 'Alberto Bové', 'Félix Dafauce', 'Delia Rodríguez de Llera', 'Agustín Póveda', 'Adriano Domínguez', 'Dolores Muñoz', 'Joaquín Molina', 'Tony Pareda', 'Manuel Andrés', 'Rafael Vaquero', 'Mariano Vidal Molina', 'Jorge Bosso', 'Francisco Maestre', 'José María Álvarez', 'José Marco', 'Diana Conca', 'Valentín Redín', 'Manuel Monje', 'Pilar Sánchez', 'Ismael Abellán', 'Enric Casamitjana', 'Josefina Valiente', 'Iñaki Merino', 'Paco de Osca', 'Ángel Terrón', 'Paloma Suárez', 'José Luis Baringo', 'Carlos Manuel Hidalgo', 'Douglas McNicol', 'Nicolás Mayo', 'Francisco de Bernal', 'Juan Carlos Montalban', 'Carles Canut', 'Gerardo Giacinti', 'Francesc Lucchetti', 'Joan Guasch', 'Nadala Batiste', 'Eulalia Ramón', 'Manuel Montaner', 'Francisco Jarque', 'Alberto Cabezas', 'Carmen Ibarra', 'Ana María Ventura', 'Pablo Hoyos', 'Javier de Sales', 'Teófilo Palomino', 'Miguel López Galindo', 'Diego Jiménez', 'Jesús Nieto'];[2, 1, 2, 2, 1, 1, 1, 0, 0, 1, 2, 2, 2, 0, 2, 2, 2, 2, 2, 1, 0, 2, 2, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 1, 0, 0, 1, 0, 2, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0];[];[];['Mercedes Alonso'];[1];[];[];Biography of Julian Gayarre (1844-1890), one of the best tenors of all times. At 19, a professor at the Conservatory of Music in Madrid heard him singing for the first time and offered him a scholarship to continue his studies. His artistic life runs between continued success, becoming the world's greatest tenor. But in 1890, while singing at the Teatro Real in Madrid, a failure in his voice is like a cruel reminder of what would happen a few days later: his death at a young age. The doctors gave a diagnosis, but his friends know that Julian Gayarre died because he could not sing anymore.
163422.0;movie;tt0092053;Tata Mía;Tata Mía;1.255;5.5;1986-01-01;100;['ES'];es;[];[];[];0;0;['Drama'];['José Luis Borau'];[2];['Imperio Argentina', 'Alfredo Landa', 'Carmen Maura', 'Xabier Elorriaga', 'Miguel Rellán', 'Marisa Paredes', 'Julieta Serrano', 'Enriqueta Carballeira', 'Emma Suárez'];[1, 2, 1, 2, 2, 1, 1, 1, 1];[];[];[];[];['Teo Escamilla'];[2];Elvira, daughter of a disgraced military, who entered a convent at a young age leaves him and returns home to settle in Madrid with his beloved nanny, seeking help to overcome their crisis. However, the country has changed so much in his years of confinement that has little or nothing to do with his childhood memories ...
448725.0;movie;tt0091453;Luna de agosto;Luna de agosto;0.215;4.0;1986-10-23;0;['ES'];es;[981];['TVE'];['ES'];0;0;['Adventure', 'Drama'];['Juan Miñón'];[0];['Patricia Adriani', 'Claudia Gravy', 'Aiman Mechbal', 'Chema Muñoz', 'Maati Zaari'];[1, 1, 0, 2, 0];[];[];['José Salcedo'];[2];[];[];A young woman gets caught up in a mystery while looking for her boyfriend during Ramadan in Morocco.
204116.0;movie;tt0091196;El hermano bastardo de Dios;El hermano bastardo de Dios;1.352;5.0;1986-09-10;102;['ES'];es;[66585];['Almadraba Producciones'];[''];0;0;['Drama'];['Benito Rabal'];[0];['Francisco Rabal', 'Asunción Balaguer', 'Liberto Rabal', 'Agustín González', 'Terele Pávez'];[2, 1, 2, 2, 1];[];[];[];[];[];[];"This drama concerns a seven-year-old boy, Pepe Luis (Lucas Martin, as the younger Pepe and Paco Rabal Cerezales as Pepe at ten) who lives through the rise of Franco and the ensuing years under the fascist dictator. Presented from the perspective of the young Pepe, the Civil War and Franco are irrelevant to his own concerns: daydreaming about a pretty girl he likes, fighting with other boys, helping the priest at a funeral service, and similar activities. Pepe lives with his uncle and grandparents, and whether he is aware of it or not, the war impinges on their lives in several ways. The title of the film derives from little Pepe's contention that God is not responsible for the war, just some ""bastard brother"" of the Creator."
115316.0;movie;tt0089794;A King and His Movie;La película del rey;1.32;5.6;1986-08-28;103;['AR'];es;[106105];['Carlos Sorín Cine S.A.'];[''];0;0;['Comedy', 'Drama'];['Carlos Sorín'];[2];['Ulises Dumont', 'Julio Chávez', 'Miguel Dedovich', 'Villanueva Cosse', 'David Llewellyn', 'Ana María Giunta', 'Roxana Berco', 'Marilia Paranhos', 'Rubén Szuchmacher', 'Cesar García', 'Eduardo Hernández', 'Rubén Patagonia', 'Ricardo Hamlin', 'Carlos Rivkin', 'Sergio Raso', 'Marcela Luppi', 'Susana Tanco', 'Mónica Tosser', 'Fernando Bravo', 'Alicia Curmona', 'Diego Varzi', 'Victoria Lustig', 'Rubén Santagada', 'Omar Tiberti', 'Susana Sixto', 'Guillermo Schaft', 'Alicia Dolinsky', 'Jesús Berenguer', 'Felipe Méndez', 'Ivan Grey', 'Hilda Rey', 'Jorge Vela', 'Aldo Piccione'];[2, 2, 2, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0];['Carlos Sorín', 'Jorge Goldenberg'];[2, 2];['Alberto Yaccelini'];[0];[];[];Buenos Aires movie director, very fond of the legend of the King of Patagonia and Araucania, decides to make a movie about it. Despite of financial troubles, technical problems, misfortune and desertions, he undertakes the journey to Patagonia for the film with a second-rate actor company. Neglected by the producer and shortly after by the company, he will make the movie alone, in a surreal landscape like mad.
366786.0;movie;tt0089796;Pequeña revancha;Pequeña revancha;0.109;5.7;1986-09-13;95;['VE'];en;[52070];['Cine Seis Ocho'];['VE'];0;0;['Drama'];['Olegario Barrera'];[0];['Carlos Sanchez Torrealba', 'Héctor Campobello', 'Héctor Javier Coello', 'Pedro Durán', 'Elisa Escamez', 'Yoleigret Falcón', 'Eduardo Emiro García', 'Asdrúbal Hernández', 'Vicente Hernández', 'Olga Marina Irauzquin', 'Carmencita Padrón', 'Porfirio Rodríguez', 'Hazel Rojas', 'Cecilia Todd', 'Tito Vivas', 'Toni Armando Vivas'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[];[];['Marisa Bafile', 'Olegario Barrera', 'Luisa de la Ville'];[0, 0, 0];[];[];A 12-year-old boy is asked to write an essay about what his family does at night.
49825.0;movie;tt0090173;A Time to Die;Tiempo de morir;0.58;6.6;1986-04-15;98;['CO'];es;[5175, 46772];['ICAIC', 'Compañía para el Fomento Cinematográfico - FOCINE'];['CU', 'CO'];0;0;['Action', 'Crime', 'Drama'];['Jorge Alí Triana'];[2];['Gustavo Angarita', 'Sebastian Ospina', 'Jorge Emilio Salazar', 'María Eugenia Dávila', 'Lina Botero', 'Enrique Almirante', 'Mónica Silva', 'Héctor Rivas', 'Luis Chiape', 'Reynaldo Miravalles', 'Lucy Martínez', 'Edgardo Román', 'Nelly Moreno', 'Patricia Bonilla'];[2, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, 2, 1, 0];[];[];[];[];['Mario García Joya'];[2];A man is released from prison, and after 18 years, returns to his village. But in this village, time, in many ways, has stood still. The time served by Juan complied with the court's justice, but not with some villagers. There are some who still seek true justice.
8047.0;movie;tt0091495;Matador;Matador;12.827;6.653;1986-03-07;105;['ES'];es;[2316, 981];['Compañía Iberoamericana de TV', 'TVE'];['ES', 'ES'];0;0;['Drama', 'Thriller'];['Pedro Almodóvar'];[2];['Assumpta Serna', 'Antonio Banderas', 'Nacho Martínez', 'Eva Cobo', 'Julieta Serrano', 'Chus Lampreave', 'Carmen Maura', 'Eusebio Poncela', 'Bibiana Fernández', 'Luis Ciges', 'Eva Siva', 'Verónica Forqué', 'Pepa Merino', 'Lola Peno', 'Marisa Tejada', 'Mercedes Jiménez', 'Francesca Prandi', 'Jesús Ruyman', 'Milton Díaz', 'Angie Gray', 'Alicia Mora', 'Laly Salas', 'Jaime Chávarri', 'Marcelo García Flores', 'Agustín Almodóvar', 'Kika', 'Concha Hidalgo', 'Juan Sánchez', 'Antonio Passy', 'Kike Turmix', 'Julián Sánchez', 'Pedro Almodóvar', 'Fabio McNamara'];[1, 2, 0, 1, 1, 1, 1, 2, 1, 2, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 0, 0, 2, 2, 2];['Jesús Ferrero', 'Pedro Almodóvar'];[0, 2];['José Salcedo'];[2];['Ángel Luis Fernández'];[0];A conflicted youth confesses to crimes he didn't commit while a man and woman aroused by death become obsessed with each other.
160478.0;movie;tt0092901;Divine Words;Divinas palabras;3.041;5.4;1987-09-15;107;['ES'];es;[75684, 1025, 79790];['Ion Films', 'Lolafilms', 'Lux Films'];['', 'ES', 'ES'];0;0;['Drama'];['José Luis García Sánchez'];[2];['Ana Belén', 'Imanol Arias', 'Francisco Rabal', 'Esperanza Roy', 'Aurora Bautista', 'Juan Echanove', 'Víctor Rubio', 'Rebeca Tébar', 'Francisco Merino', 'Tito García', 'Ofelia Angélica', 'Ernesto Chao', 'Nicolás Dueñas', 'Dorotea Bárcena', 'Luis Ciges', 'Eduardo Puceiro', 'Rosa Álvarez', 'Antonio Gamero', 'Pedro Reyes', 'Clara Heyman', 'Xosé Luís Bernal', 'María Elena Flores', 'Antonio Passy', 'Marisa Soto', 'Alberto Tomé', 'Manuel Santamaría', 'Ánxela García', 'María Jesús Hoyos', 'Conchita Goyanes', 'Abel Vitón', 'Luisa Veira', 'Diego Varela', 'Monti Castiñeiras', 'María Teresa Castro', 'María Barcala', 'César Somoza', 'Jorge Ricoy', 'Manuel Huete', 'Susana Dans', 'Xepe Casanova', 'Severino Carballal', 'Juan Manuel Abreu', 'Nacho Castaño', 'Cristina Castaño', 'Montserrat Amigo', 'Quico Cadaval', 'Xavier R. Lourido', 'Abelardo Estévez', 'Mariví Muela', 'Tacho González', 'Luis Zahera'];[1, 2, 2, 1, 1, 2, 0, 0, 2, 2, 1, 2, 0, 0, 2, 0, 1, 2, 2, 0, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 0, 0, 0, 2, 2];[];[];['Pablo G. del Amo'];[2];['Fernando Arribas'];[2];A work of Valle-Inclán, the story takes place in Galicia in the early twentieth century. To escape poverty, the wife of a sacristan uses a hydrocephalic child as a sideshow attraction. This causes a confrontation with her sister-in-law.
60311.0;movie;tt0092693;The Enchanted Forest;El bosque animado;2.45;6.79;1987-10-02;107;['ES'];es;[35449];['Classic Films'];[''];0;0;['Comedy'];['José Luis Cuerda'];[2];['Alfredo Landa', 'Alejandra Grepi', 'Fernando Rey', 'Tito Valverde', 'Paco Cambres', 'Óscar Domínguez', 'Silvia Lurueña', 'Laura Cisneros', 'Carmen Salmerón', 'Marina de la Peña', 'Encarna Paso', 'Antonio Fernández', 'Carmen Ferrán', 'Luma Gómez', 'Marisa Porcel', 'José Esteban Alenda', 'Roberto Rey', 'Alicia Hermida', 'Amparo Baró', 'Manuel Alexandre', 'Paca Gabaldón', 'Ángela Rosal', 'Jesús Arias', 'Luis Ciges', 'Alicia Agut', 'Antonio Gamero', 'Miguel Rellán', 'Óscar Campos', 'Mabel Rivera', 'Alicia Sánchez', 'María Isbert', 'Mery Leyva', 'Clara Agra', 'Carmen Sorell', 'Carmen Espinosa', 'Casimira Encinas', 'Olga Santoro', 'Gloria Blanco', 'Francisco Vidal', 'Ernesto Díaz Noriega', 'Luisa Veira', 'José Nieto'];[2, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 1, 2, 1, 0, 0, 2, 1, 2, 2, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0];['Rafael Azcona'];[2];['Juan Ignacio San Mateo'];[0];['Javier Aguirresarobe'];[2];In a fantastical forest we meet some people who have been transported to this place by a magic force. Now their histories cross one another.
