Year,Category,Status,Movie,MovieId,AssociatedPeople,AssociatedIds,Person,PersonId
1993,BestShortFictionFilm(MejorCortometrajedeFicción),Winner,El columpio,tt0103988,['Álvaro Fernández Armero'],['nm0273208'],,
1993,BestShortFictionFilm(MejorCortometrajedeFicción),Nominee,La hiedra,tt0217558,['Antonio Conesa'],['nm0174530'],,
1993,BestShortFictionFilm(MejorCortometrajedeFicción),Nominee,Oro en la pared,tt0161897,['Jesús R. Delgado'],['nm0216969'],,
1993,BestSound(MejorSonido),Winner,Orquesta Club Virginia,tt0105066,"['Julio Recuero', 'Gilles Ortion', 'Enrique Molinero', 'José Antonio Bermúdez']","['nm0714573', 'nm0651031', 'nm0596878', 'nm0075940']",,
1993,BestSound(MejorSonido),Nominee,Belle Epoque,tt0103791,"['Georges Prat', 'Alfonso Pino']","['nm0695310', 'nm0684472']",,
1993,BestSound(MejorSonido),Nominee,Jamón Jamón,tt0104545,"['Miguel Rejas', 'Ricard Casals']","['nm0718725', 'nm0004191']",,
1993,BestSpanishLanguageForeignFilm(MejorPelículaExtranjeradeHablaHispana),Winner,Un lugar en el mundo,tt0104774,[],[],,
1993,BestSpanishLanguageForeignFilm(MejorPelículaExtranjeradeHablaHispana),Nominee,Como agua para chocolate,tt0103994,[],[],,
1993,BestSpanishLanguageForeignFilm(MejorPelículaExtranjeradeHablaHispana),Nominee,Disparen a matar,tt0099439,[],[],,
1993,BestSpecialEffects(MejoresEfectosEspeciales),Winner,Acción mutante,tt0106215,"['Olivier Gleyze', 'Yves Domenjoud', 'Jean-Baptiste Bonetto', 'Bernard André Le Boett', 'Emilio Ruiz del Río', 'Poli Cantero']","['nm0322736', 'nm0231404', 'nm0094356', 'nm1172585', 'nm0215886', 'nm0134555']",,
1993,BestSpecialEffects(MejoresEfectosEspeciales),Nominee,Demasiado corazón,tt0104081,['Lee Wilson'],['nm0933742'],,
1993,BestSpecialEffects(MejoresEfectosEspeciales),Nominee,Vacas,tt0103186,['Reyes Abades'],['nm0007614'],,
1993,BestSupportingActor(MejorActordeReparto),Winner,Belle Epoque,tt0103791,,,Fernando Fernán Gómez,nm0273178
1993,BestSupportingActor(MejorActordeReparto),Nominee,Orquesta Club Virginia,tt0105066,,,Enrique San Francisco,nm0760640
1993,BestSupportingActor(MejorActordeReparto),Nominee,Belle Epoque,tt0103791,,,Gabino Diego,nm0225916
1993,BestSupportingActress(MejorActrizdeReparto),Winner,Belle Epoque,tt0103791,,,Chus Lampreave,nm0483942
1993,BestSupportingActress(MejorActrizdeReparto),Nominee,Belle Epoque,tt0103791,,,Mary Carmen Ramírez,nm0709288
1993,BestSupportingActress(MejorActrizdeReparto),Nominee,Demasiado corazón,tt0104081,,,Pastora Vega,nm0891892
1993,Honorary(Honorifico),Winner,,,,,Manuel Mur Oti,nm0613377
1994,BestAdaptedScreenplay(MejorGuiónAdaptado),Winner,Tirano Banderas,tt0108344,"['José Luis García Sánchez', 'Rafael Azcona']","['nm0305869', 'nm0044156']",,
1994,BestAdaptedScreenplay(MejorGuiónAdaptado),Nominee,La febre d'or,tt0104258,"['Guillem-Jordi Graells', 'Gonzalo Herralde']","['nm1265879', 'nm0380299']",,
1994,BestAdaptedScreenplay(MejorGuiónAdaptado),Nominee,El amante bilingüe,tt0106251,['Vicente Aranda'],['nm0033005'],,
1994,BestCinematography(MejorFotografía),Winner,El pájaro de la felicidad,tt0107901,['José Luis Alcaine'],['nm0003900'],,
1994,BestCinematography(MejorFotografía),Nominee,La madre muerta,tt0107479,['Javier Aguirresarobe'],['nm0013761'],,
1994,BestCinematography(MejorFotografía),Nominee,Madregilda,tt0107480,['José Luis López-Linares'],['nm0006856'],,
1994,BestCostumeDesign(MejorDiseñodeVestuario),Winner,Tirano Banderas,tt0108344,"[""Andrea D'Odorico""]",['nm0195804'],,
1994,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,Madregilda,tt0107480,['Gumersindo Andrés'],['nm0029287'],,
1994,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,Kika,tt0107315,['José María de Cossío'],['nm0208130'],,
1994,BestDirector(MejorDirector),Winner,Todos a la cárcel,tt0108355,,,Luis García Berlanga,nm0305557
1994,BestDirector(MejorDirector),Nominee,La madre muerta,tt0107479,,,Juanma Bajo Ulloa,nm0048056
1994,BestDirector(MejorDirector),Nominee,Intruso,tt0107224,,,Vicente Aranda,nm0033005
1994,BestDocumentaryShortFilm(MejorCortometrajeDocumental),Winner,Verano en la universidad,tt0157156,['Nacho Faerna'],['nm0264977'],,
1994,BestDocumentaryShortFilm(MejorCortometrajeDocumental),Nominee,El largo viaje de Rústico,tt0257851,['Rolando Díaz'],['nm0246737'],,
1994,BestDocumentaryShortFilm(MejorCortometrajeDocumental),Nominee,Walter Peralta,tt0236855,['Jordi Mollà'],['nm0003244'],,
1994,BestEditing(MejorMontaje),Winner,Tirano Banderas,tt0108344,['Pablo G. del Amo'],['nm0215327'],,
1994,BestEditing(MejorMontaje),Nominee,La madre muerta,tt0107479,['Pablo Blanco'],['nm0087308'],,
1994,BestEditing(MejorMontaje),Nominee,Intruso,tt0107224,['Teresa Font'],['nm0284765'],,
1994,BestEuropeanFilm(MejorPelículaEuropea),Winner,Tres colores: Azul,tt0108394,['Krzysztof Kieslowski'],['nm0001425'],,
1994,BestEuropeanFilm(MejorPelículaEuropea),Nominee,Los amigos de Peter,tt0105130,['Kenneth Branagh'],['nm0000110'],,
1994,BestEuropeanFilm(MejorPelículaEuropea),Nominee,Juego de lágrimas,tt0104036,['Neil Jordan'],['nm0001403'],,
1994,BestFilm(MejorPelícula),Winner,Todos a la cárcel,tt0108355,"['Sociedad General de Televisión (Sogetel)', 'Central de Producciones Audiovisuales S.L.', 'Antea Films']","['', '', '']",,
1994,BestFilm(MejorPelícula),Nominee,Sombras en una batalla,tt0108180,['Cayo Largo Films'],[''],,
1994,BestFilm(MejorPelícula),Nominee,Intruso,tt0107224,"['Pedro Costa Producciones Cinematográficas', 'Atrium Productions', 'Promociones Audiovisuales Reunidas']","['', '', '']",,
1994,BestLeadActor(MejorActorProtagonista),Winner,Madregilda,tt0107480,,,Juan Echanove,nm0248364
1994,BestLeadActor(MejorActorProtagonista),Nominee,Intruso,tt0107224,,,Imanol Arias,nm0002181
1994,BestLeadActor(MejorActorProtagonista),Nominee,Huevos de oro,tt0107165,,,Javier Bardem,nm0000849
1994,BestLeadActress(MejorActrizProtagonista),Winner,Kika,tt0107315,,,Verónica Forqué,nm0286579
1994,BestLeadActress(MejorActrizProtagonista),Nominee,Sombras en una batalla,tt0108180,,,Carmen Maura,nm0560962
1994,BestLeadActress(MejorActrizProtagonista),Nominee,La ardilla roja,tt0106305,,,Emma Suárez,nm0840772
1994,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Winner,Tirano Banderas,tt0108344,"['Solange Aumaitre', 'Magdalena Álvarez']","['nm0042089', 'nm0959509']",,
1994,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,Madregilda,tt0107480,"['Mar Paradela', 'Odile Fourquin']","['nm0660822', 'nm0288568']",,
1994,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,Kika,tt0107315,"['Gregorio Ros', 'Jesús Moncusi']","['nm0740747', 'nm0597683']",,
1994,BestNewDirector(MejorDirectorNovel),Winner,Mi hermano del alma,tt0107564,,,Mariano Barroso,nm0057819
1994,BestNewDirector(MejorDirectorNovel),Nominee,Los años oscuros,tt0105705,,,Arantxa Lazkano,nm0493847
1994,BestNewDirector(MejorDirectorNovel),Nominee,Ciénaga,tt0218109,,,José Ángel Bohollo,nm0092149
1994,BestOriginalScore(MejorMúsicaOriginal),Winner,La ardilla roja,tt0106305,['Alberto Iglesias'],['nm0407076'],,
1994,BestOriginalScore(MejorMúsicaOriginal),Nominee,Intruso,tt0107224,['José Nieto'],['nm0631308'],,
1994,BestOriginalScore(MejorMúsicaOriginal),Nominee,¿Por qué lo llaman amor cuando quieren decir sexo?,tt0105912,['Manolo Tena'],['nm0854856'],,
1994,BestOriginalScreenplay(MejorGuiónOriginal),Winner,Sombras en una batalla,tt0108180,['Mario Camus'],['nm0133426'],,
1994,BestOriginalScreenplay(MejorGuiónOriginal),Nominee,Madregilda,tt0107480,"['Ángel Fernández Santos', 'Francisco Regueiro']","['nm0273335', 'nm0716748']",,
1994,BestOriginalScreenplay(MejorGuiónOriginal),Nominee,Todos a la cárcel,tt0108355,"['Jorge Berlanga', 'Luis García Berlanga']","['nm0075524', 'nm0305557']",,
1994,BestProductionDesign(MejorDirecciónArtística),Winner,Tirano Banderas,tt0108344,['Félix Murcia'],['nm0613712'],,
1994,BestProductionDesign(MejorDirecciónArtística),Nominee,Kika,tt0107315,"['Alain Bainée', 'Javier Fernández']","['nm0047769', 'nm0273548']",,
1994,BestProductionDesign(MejorDirecciónArtística),Nominee,Madregilda,tt0107480,['Koldo Vallés'],['nm0463990'],,
1994,BestProductionManager(MejorDireccióndeProducción),Winner,Tirano Banderas,tt0108344,['José Luis García Arrojo'],['nm0305542'],,
1994,BestProductionManager(MejorDireccióndeProducción),Nominee,Kika,tt0107315,['Esther García'],['nm0306088'],,
1994,BestProductionManager(MejorDireccióndeProducción),Nominee,Todos a la cárcel,tt0108355,['Ricardo García Arrojo'],['nm0305543'],,
1994,BestShortFictionFilm(MejorCortometrajedeFicción),Winner,Perturbado,tt0107814,['Santiago Segura'],['nm0782213'],,
1994,BestShortFictionFilm(MejorCortometrajedeFicción),Nominee,Cita con Alberto,tt0337933,['Josu Bilbao'],['nm1267762'],,
1994,BestShortFictionFilm(MejorCortometrajedeFicción),Nominee,Ivorsi,tt0338146,['Josep M. Canyameras'],['nm1267943'],,
1994,BestShortFictionFilm(MejorCortometrajedeFicción),Nominee,Maldita suerte,tt0338229,['José Mª Borrell'],['nm0097340'],,
1994,BestShortFictionFilm(MejorCortometrajedeFicción),Nominee,Quien mal anda mal acaba,tt0127746,['Carles Sans'],['nm0763010'],,
1994,BestSound(MejorSonido),Winner,Todos a la cárcel,tt0108355,"['Gilles Ortion', 'Daniel Goldstein', 'Manuel Cora', 'Alberto Herena', 'Enrique Quintana']","['nm0651031', 'nm0326149', 'nm0178988', 'nm0378899', 'nm0704103']",,
1994,BestSound(MejorSonido),Nominee,El pájaro de la felicidad,tt0107901,['Carlos Faruolo'],['nm0268601'],,
1994,BestSound(MejorSonido),Nominee,Kika,tt0107315,"['Jean-Paul Mugel', 'Graham V. Hartstone']","['nm0611181', 'nm0367242']",,
1994,BestSpanishLanguageForeignFilm(MejorPelículaExtranjeradeHablaHispana),Winner,Gatica el mono,tt0106989,[],[],,
1994,BestSpanishLanguageForeignFilm(MejorPelículaExtranjeradeHablaHispana),Nominee,Golpes a mi puerta,tt0104357,[],[],,
1994,BestSpanishLanguageForeignFilm(MejorPelículaExtranjeradeHablaHispana),Nominee,Johnny 100 Pesos,tt0107274,[],[],,
1994,BestSpecialEffects(MejoresEfectosEspeciales),Winner,La madre muerta,tt0107479,['Poli Cantero'],['nm0134555'],,
1994,BestSpecialEffects(MejoresEfectosEspeciales),Nominee,Kika,tt0107315,"['Olivier Gleyze', 'Yves Domenjoud', 'Jean-Baptiste Bonetto']","['nm0322736', 'nm0231404', 'nm0094356']",,
1994,BestSpecialEffects(MejoresEfectosEspeciales),Nominee,Madregilda,tt0107480,['Reyes Abades'],['nm0007614'],,
1994,BestSupportingActor(MejorActordeReparto),Winner,Sombras en una batalla,tt0108180,,,Tito Valverde,nm0885453
1994,BestSupportingActor(MejorActordeReparto),Nominee,Tirano Banderas,tt0108344,,,Javier Gurruchaga,nm0348741
1994,BestSupportingActor(MejorActordeReparto),Nominee,Mi hermano del alma,tt0107564,,,Juan Echanove,nm0248364
1994,BestSupportingActress(MejorActrizdeReparto),Winner,¿Por qué lo llaman amor cuando quieren decir sexo?,tt0105912,,,Rosa Maria Sardà,nm0003030
1994,BestSupportingActress(MejorActrizdeReparto),Nominee,La ardilla roja,tt0106305,,,María Barranco,nm0056686
1994,BestSupportingActress(MejorActrizdeReparto),Nominee,Kika,tt0107315,,,Rossy de Palma,nm0658041
1994,Honorary(Honorifico),Winner,,,,,Tony Leblanc,nm0495764
1995,BestAdaptedScreenplay(MejorGuiónAdaptado),Winner,Días contados,tt0109699,['Imanol Uribe'],['nm0881919'],,
1995,BestAdaptedScreenplay(MejorGuiónAdaptado),Nominee,Canción de cuna,tt0109372,"['José Luis Garci', 'Horacio Valcárcel']","['nm0305054', 'nm0883553']",,
1995,BestAdaptedScreenplay(MejorGuiónAdaptado),Nominee,La pasión turca,tt0110785,['Vicente Aranda'],['nm0033005'],,
1995,BestAnimatedShortFilm(MejorCortometrajedeAnimación),Winner,El sueño de Adán,tt0157076,['Mercedes Gaspar'],['nm0309196'],,
1995,BestAnimatedShortFilm(MejorCortometrajedeAnimación),Nominee,Arturo Gámez (Cuerpos en tránsito),tt0178244,['Miguel Navarro'],['nm0622968'],,
1995,BestAnimationFilm(MejorPelículadeAnimación),Winner,El regreso del viento del Norte,tt0156945,['Euskal Pictures International (EPISA)'],[''],,
1995,BestCinematography(MejorFotografía),Winner,Canción de cuna,tt0109372,['Manuel Rojas'],['nm0737831'],,
1995,BestCinematography(MejorFotografía),Nominee,Días contados,tt0109699,['Javier Aguirresarobe'],['nm0013761'],,
1995,BestCinematography(MejorFotografía),Nominee,La pasión turca,tt0110785,['José Luis Alcaine'],['nm0003900'],,
1995,BestCostumeDesign(MejorDiseñodeVestuario),Winner,Canción de cuna,tt0109372,['Yvonne Blake'],['nm0086762'],,
1995,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,Días contados,tt0109699,['Helena Sanchis'],['nm0761122'],,
1995,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,La pasión turca,tt0110785,['Nereida Bonmatí'],['nm0036037'],,
1995,BestDirector(MejorDirector),Winner,Días contados,tt0109699,,,Imanol Uribe,nm0881919
1995,BestDirector(MejorDirector),Nominee,Canción de cuna,tt0109372,,,José Luis Garci,nm0305054
1995,BestDirector(MejorDirector),Nominee,La pasión turca,tt0110785,,,Vicente Aranda,nm0033005
1995,BestEditing(MejorMontaje),Winner,Días contados,tt0109699,['Teresa Font'],['nm0284765'],,
1995,BestEditing(MejorMontaje),Nominee,El detective y la muerte,tt0109612,['José Salcedo'],['nm0757814'],,
1995,BestEditing(MejorMontaje),Nominee,Canción de cuna,tt0109372,['Miguel González Sinde'],['nm0327999'],,
1995,BestEuropeanFilm(MejorPelículaEuropea),Winner,Café irlandés,tt0108170,['Stephen Frears'],['nm0001241'],,
1995,BestEuropeanFilm(MejorPelículaEuropea),Nominee,Lloviendo piedras,tt0107920,['Ken Loach'],['nm0516360'],,
1995,BestEuropeanFilm(MejorPelículaEuropea),Nominee,Lo que queda del día,tt0107943,['James Ivory'],['nm0412465'],,
1995,BestFilm(MejorPelícula),Winner,Días contados,tt0109699,"['Aiete Films', 'Ariane Films']","['', '']",,
1995,BestFilm(MejorPelícula),Nominee,La pasión turca,tt0110785,"['Lolafilms', 'Creativos Asociados de Radio y Televisión (CARTEL)']","['', '']",,
1995,BestFilm(MejorPelícula),Nominee,Canción de cuna,tt0109372,['Nickel Odeón Dos'],[''],,
1995,BestLeadActor(MejorActorProtagonista),Winner,Días contados,tt0109699,,,Carmelo Gómez,nm0351029
1995,BestLeadActor(MejorActorProtagonista),Nominee,Canción de cuna,tt0109372,,,Alfredo Landa,nm0484376
1995,BestLeadActor(MejorActorProtagonista),Nominee,Los peores años de nuestra vida,tt0107802,,,Gabino Diego,nm0225916
1995,BestLeadActress(MejorActrizProtagonista),Winner,Todos los hombres sois iguales,tt0108356,,,Cristina Marcos,nm0545899
1995,BestLeadActress(MejorActrizProtagonista),Nominee,La pasión turca,tt0110785,,,Ana Belén,nm0006702
1995,BestLeadActress(MejorActrizProtagonista),Nominee,Días contados,tt0109699,,,Ruth Gabriel,nm0300282
1995,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Winner,Canción de cuna,tt0109372,"['José Antonio Sánchez', 'Paquita Núñez']","['nm0844997', 'nm0639274']",,
1995,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,Días contados,tt0109699,"['Romana González', 'Josefa Morales']","['nm0328466', 'nm0602650']",,
1995,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,La pasión turca,tt0110785,"['Juan Pedro Hernández', 'Manolo Carretero']","['nm0380026', 'nm0140301']",,
1995,BestNewActor(MejorActorRevelación),Winner,"Justino, un asesino de la tercera edad",tt0110221,,,Saturnino García,nm0306498
1995,BestNewActor(MejorActorRevelación),Nominee,Todo es mentira,tt0111449,,,Coque Malla,nm0539846
1995,BestNewActor(MejorActorRevelación),Nominee,Días contados,tt0109699,,,Pepón Nieto,nm0631326
1995,BestNewActress(MejorActrizRevelación),Winner,Días contados,tt0109699,,,Ruth Gabriel,nm0300282
1995,BestNewActress(MejorActrizRevelación),Nominee,Días contados,tt0109699,,,Candela Peña,nm0679150
1995,BestNewActress(MejorActrizRevelación),Nominee,Días contados,tt0109699,,,Elvira Mínguez,nm0617799
1995,BestNewDirector(MejorDirectorNovel),Winner,Santiago Aguilar,,,,Luis Guridi,nm0348617
1995,BestNewDirector(MejorDirectorNovel),Nominee,Todo es mentira,tt0111449,,,Álvaro Fernández Armero,nm0273208
1995,BestNewDirector(MejorDirectorNovel),Nominee,Dame Fuego,tt0121181,,,Héctor Carré,nm0141139
1995,BestOriginalScore(MejorMúsicaOriginal),Winner,La pasión turca,tt0110785,['José Nieto'],['nm0631308'],,
1995,BestOriginalScore(MejorMúsicaOriginal),Nominee,Canción de cuna,tt0109372,['Manuel Balboa'],['nm0049535'],,
1995,BestOriginalScore(MejorMúsicaOriginal),Nominee,El detective y la muerte,tt0109612,['Suso Sáiz'],['nm0844655'],,
1995,BestOriginalScreenplay(MejorGuiónOriginal),Winner,Todos los hombres sois iguales,tt0108356,"['Joaquín Oristrell', 'Yolanda García Serrano', 'Juan Luis Iborra', 'Manuel Gómez Pereira']","['nm0649875', 'nm0305864', 'nm0406528', 'nm0350957']",,
1995,BestOriginalScreenplay(MejorGuiónOriginal),Nominee,Los peores años de nuestra vida,tt0107802,['David Trueba'],['nm0874093'],,
1995,BestOriginalScreenplay(MejorGuiónOriginal),Nominee,El detective y la muerte,tt0109612,['Gonzalo Suárez'],['nm0840779'],,
1995,BestProductionDesign(MejorDirecciónArtística),Winner,Canción de cuna,tt0109372,['Gil Parrondo'],['nm0663597'],,
1995,BestProductionDesign(MejorDirecciónArtística),Nominee,Días contados,tt0109699,['Félix Murcia'],['nm0613712'],,
1995,BestProductionDesign(MejorDirecciónArtística),Nominee,La pasión turca,tt0110785,['Josep Rosell'],['nm0741814'],,
1995,BestProductionManager(MejorDireccióndeProducción),Winner,La pasión turca,tt0110785,['José Luis Escolar'],['nm0260402'],,
1995,BestProductionManager(MejorDireccióndeProducción),Nominee,Días contados,tt0109699,['Andrés Santana'],['nm0763269'],,
1995,BestProductionManager(MejorDireccióndeProducción),Nominee,El detective y la muerte,tt0109612,['José Luis García Arrojo'],['nm0305542'],,
1995,BestShortFictionFilm(MejorCortometrajedeFicción),Winner,Aquel ritmillo,tt0112388,['Javier Fesser'],['nm0275250'],,
1995,BestShortFictionFilm(MejorCortometrajedeFicción),Nominee,Sangre ciega,tt0338409,"['Geli Albaladejo', 'Miguel Albaladejo']","['nm0016231', 'nm0016234']",,
1995,BestShortFictionFilm(MejorCortometrajedeFicción),Nominee,Se paga al acto,tt0338417,['Teresa Marcos'],['nm0545933'],,
1995,BestSound(MejorSonido),Winner,Los peores años de nuestra vida,tt0107802,"['Gilles Ortion', 'José Antonio Bermúdez', 'Carlos Garrido', 'Polo Aledo']","['nm0651031', 'nm0075940', 'nm0308279', 'nm0017796']",,
1995,BestSound(MejorSonido),Nominee,Días contados,tt0109699,"['Gilles Ortion', 'John Hayward']","['nm0651031', 'nm0371758']",,
1995,BestSound(MejorSonido),Nominee,La pasión turca,tt0110785,"['Gilles Ortion', 'Ricard Casals']","['nm0651031', 'nm0004191']",,
1995,BestSpanishLanguageForeignFilm(MejorPelículaExtranjeradeHablaHispana),Winner,Fresa y chocolate,tt0106966,[],[],,
1995,BestSpanishLanguageForeignFilm(MejorPelículaExtranjeradeHablaHispana),Nominee,La estrategia del caracol,tt0109747,[],[],,
1995,BestSpanishLanguageForeignFilm(MejorPelículaExtranjeradeHablaHispana),Nominee,Sin compasión,tt0111196,[],[],,
1995,BestSpecialEffects(MejoresEfectosEspeciales),Winner,Días contados,tt0109699,['Reyes Abades'],['nm0007614'],,
1995,BestSpecialEffects(MejoresEfectosEspeciales),Nominee,Desvío al paraíso,tt0109610,['Mike Kirton'],['nm0457048'],,
1995,BestSpecialEffects(MejoresEfectosEspeciales),Nominee,El detective y la muerte,tt0109612,['Miroslaw Marchwinski'],['nm0545670'],,
1995,BestSupportingActor(MejorActordeReparto),Winner,Días contados,tt0109699,,,Javier Bardem,nm0000849
1995,BestSupportingActor(MejorActordeReparto),Nominee,Los peores años de nuestra vida,tt0107802,,,Agustín González,nm0328020
1995,BestSupportingActor(MejorActordeReparto),Nominee,Alegre ma non troppo,tt0109075,,,Óscar Ladoire,nm0480587
1995,BestSupportingActress(MejorActrizdeReparto),Winner,Canción de cuna,tt0109372,,,María Luisa Ponte,nm0690592
1995,BestSupportingActress(MejorActrizdeReparto),Nominee,Días contados,tt0109699,,,Candela Peña,nm0679150
1995,BestSupportingActress(MejorActrizdeReparto),Nominee,La pasión turca,tt0110785,,,Silvia Munt,nm0613284
1995,Honorary(Honorifico),Winner,,,,,José María Forqué,nm0286578
1996,BestAdaptedScreenplay(MejorGuiónAdaptado),Winner,Historias del Kronen,tt0110036,"['Montxo Armendáriz', 'José Ángel Mañas']","['nm0035404', 'nm0563756']",,
1996,BestAdaptedScreenplay(MejorGuiónAdaptado),Nominee,El palomo cojo,tt0114080,['Jaime de Armiñán'],['nm0035529'],,
1996,BestAdaptedScreenplay(MejorGuiónAdaptado),Nominee,El perquè de tot plegat,tt0110871,['Ventura Pons'],['nm0690532'],,
1996,BestAnimatedShortFilm(MejorCortometrajedeAnimación),Winner,"Caracol, col, col",tt0121137,['Pablo Llorens'],['nm0515849'],,
1996,BestAnimatedShortFilm(MejorCortometrajedeAnimación),Nominee,Las partes de mí que te aman son seres vacíos,tt0304522,['Mercedes Gaspar'],['nm0309196'],,
1996,BestCinematography(MejorFotografía),Winner,Antártida,tt0112380,['Javier Aguirresarobe'],['nm0013761'],,
1996,BestCinematography(MejorFotografía),Nominee,El día de la bestia,tt0112922,['Flavio Martínez Labiano'],['nm0554871'],,
1996,BestCinematography(MejorFotografía),Nominee,Flamenco,tt0113077,['Vittorio Storaro'],['nm0005886'],,
1996,BestCostumeDesign(MejorDiseñodeVestuario),Winner,La leyenda de Balthasar el Castrado,tt0113648,['Pablo Gago'],['nm0128047'],,
1996,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,El día de la bestia,tt0112922,['Estíbaliz Markiegi'],['nm0548476'],,
1996,BestCostumeDesign(MejorDiseñodeVestuario),Nominee,La ley de la frontera,tt0113647,['María José Iglesias'],['nm0407130'],,
1996,BestDirector(MejorDirector),Winner,El día de la bestia,tt0112922,,,Álex de la Iglesia,nm0407067
1996,BestDirector(MejorDirector),Nominee,Boca a boca,tt0112546,,,Manuel Gómez Pereira,nm0350957
1996,BestDirector(MejorDirector),Nominee,La flor de mi secreto,tt0113083,,,Pedro Almodóvar,nm0000264
1996,BestEditing(MejorMontaje),Winner,Nadie hablará de nosotras cuando hayamos muerto,tt0113918,['José Salcedo'],['nm0757814'],,
1996,BestEditing(MejorMontaje),Nominee,Boca a boca,tt0112546,['Guillermo Represa'],['nm0720123'],,
1996,BestEditing(MejorMontaje),Nominee,El día de la bestia,tt0112922,['Teresa Font'],['nm0284765'],,
1996,BestEuropeanFilm(MejorPelículaEuropea),Winner,Lamerica,tt0110299,['Gianni Amelio'],['nm0002167'],,
1996,BestEuropeanFilm(MejorPelículaEuropea),Nominee,Carrington,tt0112637,['Christopher Hampton'],['nm0358960'],,
1996,BestEuropeanFilm(MejorPelículaEuropea),Nominee,La locura del rey Jorge,tt0110428,['Nicholas Hytner'],['nm0405336'],,
1996,BestFilm(MejorPelícula),Winner,Nadie hablará de nosotras cuando hayamos muerto,tt0113918,"['Flamenco Films', 'Xaloc']","['', '']",,
1996,BestFilm(MejorPelícula),Nominee,Boca a boca,tt0112546,"['Boca a Boca', 'Sociedad General de Televisión (Sogetel)']","['', '']",,
1996,BestFilm(MejorPelícula),Nominee,El día de la bestia,tt0112922,"['Sociedad General de Televisión (Sogetel)', 'Iberoamericana Films Producción', 'M.G. S.R.L']","['', '', '']",,
1996,BestLeadActor(MejorActorProtagonista),Winner,Boca a boca,tt0112546,,,Javier Bardem,nm0000849
1996,BestLeadActor(MejorActorProtagonista),Nominee,Nadie hablará de nosotras cuando hayamos muerto,tt0113918,,,Federico Luppi,nm0527002
1996,BestLeadActor(MejorActorProtagonista),Nominee,El día de la bestia,tt0112922,,,Álex Angulo,nm0029962
1996,BestLeadActress(MejorActrizProtagonista),Winner,Nadie hablará de nosotras cuando hayamos muerto,tt0113918,,,Victoria Abril,nm0000721
1996,BestLeadActress(MejorActrizProtagonista),Nominee,La flor de mi secreto,tt0113083,,,Marisa Paredes,nm0004650
1996,BestLeadActress(MejorActrizProtagonista),Nominee,Antártida,tt0112380,,,Ariadna Gil,nm0317725
1996,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Winner,El día de la bestia,tt0112922,"['José Quetglás', 'José Antonio Sánchez', 'Mercedes Guillot']","['nm0703370', 'nm0844997', 'nm0347167']",,
1996,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,Nadie hablará de nosotras cuando hayamos muerto,tt0113918,"['Ana Lozano', 'Carlos Paradela', 'Jesús Moncusi']","['nm0523551', 'nm0660818', 'nm0597683']",,
1996,BestMakeupandHairstyles(MejorMaquillajeyPeluquería),Nominee,La flor de mi secreto,tt0113083,"['Juan Pedro Hernández', 'Antonio Panizza']","['nm0380026', 'nm0659538']",,
1996,BestNewActor(MejorActorRevelación),Winner,El día de la bestia,tt0112922,,,Santiago Segura,nm0782213
1996,BestNewActor(MejorActorRevelación),Nominee,Antártida,tt0112380,,,Carlos Fuentes,nm0297392
1996,BestNewActor(MejorActorRevelación),Nominee,Historias del Kronen,tt0110036,,,Juan Diego Botto,nm0098709
1996,BestNewActress(MejorActrizRevelación),Winner,Tierra y libertad,tt0114671,,,Rosana Pastor,nm0665082
1996,BestNewActress(MejorActrizRevelación),Nominee,Alma gitana,tt0115519,,,Amara Carmona,nm0138524
1996,BestNewActress(MejorActrizRevelación),Nominee,Entre rojas,tt0109735,,,María Pujalte,nm0700229
1996,BestNewDirector(MejorDirectorNovel),Winner,Nadie hablará de nosotras cuando hayamos muerto,tt0113918,,,Agustín Díaz Yanes,nm0246503
1996,BestNewDirector(MejorDirectorNovel),Nominee,"Hola, ¿estás sola?",tt0113312,,,Icíar Bollaín,nm0093081
1996,BestNewDirector(MejorDirectorNovel),Nominee,Antártida,tt0112380,,,Manuel Huerga,nm0400071
1996,BestOriginalScore(MejorMúsicaOriginal),Winner,Nadie hablará de nosotras cuando hayamos muerto,tt0113918,['Bernardo Bonezzi'],['nm0005970'],,
1996,BestOriginalScore(MejorMúsicaOriginal),Nominee,El día de la bestia,tt0112922,['Battista Lena'],['nm0061474'],,
1996,BestOriginalScore(MejorMúsicaOriginal),Nominee,El perquè de tot plegat,tt0110871,['Carles Cases'],['nm0143352'],,
1996,BestOriginalScreenplay(MejorGuiónOriginal),Winner,Nadie hablará de nosotras cuando hayamos muerto,tt0113918,['Agustín Díaz Yanes'],['nm0246503'],,
